transaction_id,post_ts,customer_id,bin,terminal_id,amt,entry_mode,fraud,fraud_scenario
xVPKFcu8SU6r7aVfQSPq0A,2023-04-30 14:02:02,C00004991,362312,T001087,106.51,Contactless,0,0
F4Kqx3uRQw2LcCD1LqHbcQ,2023-02-06 15:40:53,C00005635,518772,T001088,17.55,Chip,0,0
jT0YPrzxTJO_oicIP1o_Zw,2023-02-05 10:54:20,C00001405,375686,T001020,116.18,Swipe,0,0
lbVEvgwwRG6JFOALrBzM4g,2023-04-21 15:36:29,C00001486,375581,T001007,25.14,Contactless,0,0
7p2J2ZKMQy6S67zg_wpfEg,2023-02-21 13:36:12,C00004707,464408,T001045,92.98,Chip,0,0
3nb9w98ETwmJ4uhaVFA0cw,2023-04-07 09:16:08,C00005699,375618,T001091,133.26,Contactless,0,0
UxSK_xN-Tb24r4lYLKuCag,2023-05-20 11:09:37,C00002683,375650,T001074,13.54,Chip,0,0
eCZ60vBdR8GqWdJz_XPy_Q,2023-05-15 17:31:02,C00001137,364877,T001089,12.47,Contactless,0,0
2R0ZxTP0QXanY5fuArBLhA,2023-05-23 15:19:06,C00002019,375686,T001008,76.49,Swipe,0,0
gMAm4nOQQ3Kw1v0U2FNf9g,2023-04-27 01:11:42,C00002118,375562,T001060,75.48,Swipe,0,0
wpGjx0A3SD6F8L8FX4DRUQ,2023-04-22 12:53:02,C00005118,360043,T001072,22.69,Contactless,0,0
5WlMVKHKQESiKodIzFVwOg,2023-03-16 16:55:24,C00005410,375562,T001093,88.67,Swipe,0,0
Y6S2hAQ3Sqa8s_UujAk6ag,2023-05-08 10:25:37,C00002824,479736,T001029,9.36,Swipe,0,0
VVQv04PjRJGRUP1dqDr0_A,2023-04-18 17:44:38,C00001188,490841,T001059,50.58,Contactless,0,0
ErPn1aYRS2q-Isc3E-Tozg,2023-04-06 11:10:51,C00003056,547260,T001022,3.96,Swipe,0,0
fg-uHsh1TleSxL9T3ulqBg,2023-02-23 09:57:43,C00002098,364342,T001087,41.25,Chip,0,0
K4swY1qsTPSDtBMVkfBcdA,2023-07-20 03:05:02,C00001969,361825,T001084,24.78,Contactless,0,0
ifv5O3KQQMKpc64sNt62jA,2023-04-20 21:20:41,C00001453,415947,T001024,70.74,Contactless,0,0
H2bh5hFxTWOKY95xw79Ykw,2023-06-30 05:28:15,C00003795,375562,T001058,38.8,Chip,0,0
cTOHcpxlTbygu_C5xkA48w,2023-07-28 06:56:57,C00003312,377893,T001074,83.5,Swipe,0,0
VYfg2lvxQTedGtZEXrMrEQ,2023-05-18 05:59:23,C00004287,362304,T001046,2.35,Chip,0,0
cFcf3Gl4R1yU8ERDzqbTFg,2023-07-03 11:27:58,C00005340,493756,T001077,37.86,Contactless,0,0
uJ5N6VAWQjKViuSaFFYTjw,2023-03-26 12:41:42,C00001610,425906,T001008,27.26,Swipe,0,0
l1efYnOsQYS5IjO_RmbZgA,2023-04-10 06:50:02,C00001761,464406,T001071,158.69,Chip,0,0
oXYt-hwkRJuy7huivUDXxg,2023-02-09 14:59:42,C00001124,454648,T001087,9.01,Contactless,0,0
-eEVEFQRTN2C4Q3Aw6YdFw,2023-03-19 11:54:23,C00002504,375601,T001005,7.36,Contactless,0,0
2wkskoFMRxKEWGb1AoxfXQ,2023-04-27 08:19:30,C00002612,541171,T001072,95.49,Chip,0,0
gNrAq45AQJmPPQPc0dmlvQ,2023-02-01 10:15:38,C00005305,530770,T001066,96.4,Swipe,0,0
vz7v6ojaTJqJIlWuwrPPzA,2023-03-07 14:31:41,C00005892,375650,T001050,44.48,Chip,0,0
eABitOOUSymZuTR9s49RSg,2023-02-23 05:24:20,C00002978,364840,T001085,8.03,Chip,0,0
fkKGHQLZQkKcikgfHxaRIQ,2023-07-01 11:48:30,C00002158,424118,T001096,36.01,Contactless,0,0
nC4XlIJ6RwKh1Fnoi2n_yw,2023-05-02 10:15:53,C00002381,411700,T001053,22.79,Contactless,0,0
n5MI20l4SeupAyGXaBe3nQ,2023-06-03 05:10:55,C00001535,360038,T001024,12.93,Contactless,0,0
h7cv3d6gSgmCReQOs4xieA,2023-06-06 11:51:25,C00005280,377893,T001027,70.03,Swipe,0,0
C8zYzxhKQJG_pOEUSabifw,2023-06-10 15:12:31,C00002834,361842,T001032,7.15,Contactless,0,0
ZyEMlgHJSrioogq-XqCuSw,2023-06-06 13:20:21,C00004290,362304,T001049,49.26,Swipe,0,0
FbYUPYT2SNyqylv14TU93g,2023-05-03 03:47:00,C00003435,552727,T001035,17.92,Contactless,0,0
g3dKZ8qoS6eVGhXOnc4rOA,2023-02-04 06:22:17,C00001170,375581,T001007,7.66,Contactless,0,0
3HvC8cIaR3uGsfI2U6zY5A,2023-03-20 13:55:09,C00004344,375563,T001092,61.36,Chip,0,0
juvlTyyHTE2f3QBRgwYfRg,2023-05-31 17:01:55,C00002029,510017,T001021,62.38,Chip,0,0
q9YWKSxhQFuwDPhjpKHKVQ,2023-06-04 09:27:30,C00003134,510242,T001088,58.31,Swipe,0,0
Kx4ehz0uQD6TCddmx6TbJA,2023-02-23 05:07:14,C00004823,375581,T001000,175.57,Chip,0,0
aFfcLM-xS3uxZiXsxuznjg,2023-06-13 12:23:50,C00004651,375581,T001006,41.99,Swipe,0,0
42dTUl6gSZmou49A3bv7OA,2023-04-07 02:24:20,C00004690,510024,T001002,27.78,Chip,0,0
uFJKQa-ERfGuEVZe1hWzvw,2023-06-20 06:21:44,C00005257,407353,T001044,19.98,Swipe,0,0
NK1hPc-PT3SgHIR4vZDH3w,2023-07-09 00:50:39,C00005904,364344,T001035,14.76,Chip,0,0
lB4WUiEYQs2PS3PfbCuBXQ,2023-06-28 15:50:45,C00005544,419460,T001068,19.02,Chip,0,0
4j1Hx3vdR6i_uv9PdA83Ww,2023-07-17 08:26:33,C00004766,530977,T001036,143.06,Contactless,0,0
QaaNTqxFTgKR-zyGNCAabg,2023-05-22 06:42:35,C00003052,375617,T001070,20.97,Chip,0,0
--uwxIxhQbezMPmm7jqseQ,2023-05-25 08:00:27,C00002965,455573,T001008,32.16,Chip,0,0
ulTjiaTMSFyGQfkjJH4TkQ,2023-06-22 10:40:52,C00004964,375650,T001070,64.64,Chip,0,0
xMDuhMRnRZioPze1Dh_u7Q,2023-04-21 13:57:19,C00004837,375570,T001088,101.66,Contactless,0,0
rgIQrKtVQrqhNohebpqiLg,2023-03-22 08:53:00,C00004445,364870,T001039,152.56,Chip,0,0
HSnYWSfrQBGMRxxy10cBqA,2023-03-04 10:38:14,C00002944,375561,T001036,91.2,Swipe,0,0
nMUz4ProQoS8YjCmwyAIkA,2023-03-08 01:17:58,C00004805,519356,T001086,82.77,Contactless,0,0
0Jt5VqiVS5eSCZwRMkASdA,2023-06-22 12:41:50,C00001403,528069,T001036,44.11,Contactless,0,0
G8gLa0KxQVSlt1ejcCrytw,2023-06-21 11:44:31,C00001053,485668,T001028,109.21,Contactless,0,0
7xmiqd3LQJyMRQGASKqV2A,2023-07-13 09:56:07,C00003187,518179,T001038,16.05,Chip,0,0
2yfKT4ywR1CuT3KdW2f9Vg,2023-07-13 11:06:58,C00001792,361842,T001008,7.58,Swipe,0,0
yluGszfgRQaXiZ9jzKurag,2023-04-08 21:54:42,C00002776,512799,T001058,40.84,Swipe,0,0
zGxULGwrTqOhHFcCuyeWvQ,2023-05-09 14:50:17,C00001202,425974,T001046,19.09,Chip,0,0
vokQnZtqTYmBarv59dBEcg,2023-05-28 10:15:01,C00002936,520636,T001052,21.65,Swipe,0,0
Z1rrcSCeQ52hvVSn9ViRPA,2023-02-17 17:31:27,C00003903,440762,T001060,55.39,Contactless,0,0
N7FU2ZDnQQK5tQ4RaQcd2g,2023-06-03 08:28:03,C00004736,364340,T001060,13.11,Swipe,0,0
DkYfqOkkQ2Wk6UlHcFrLpw,2023-02-08 06:34:57,C00005924,440639,T001009,56.85,Contactless,0,0
bcbztBM7RfGXzOXYwOO7kQ,2023-02-07 11:06:00,C00004084,444989,T001058,125.82,Swipe,0,0
wtFahzBqQmq2gVjf9_hWig,2023-05-19 00:43:52,C00002421,427338,T001018,16.63,Contactless,0,0
Fu1IBOVzSZKy2lN1wPZCeg,2023-02-25 13:13:32,C00005545,361848,T001047,10.8,Contactless,0,0
je1RzTwqQVmCgdyo7dZcKg,2023-06-13 09:57:22,C00005941,518772,T001027,14.02,Chip,0,0
TwUHuaf1QEap3kkBujVGUA,2023-04-01 16:26:11,C00002218,518179,T001041,36.8,Chip,0,0
IIkTt0GTRNenN7tsB4psDA,2023-06-06 09:13:12,C00001777,425906,T001054,55.01,Contactless,0,0
falkHWQERp6M4CXqbQKYiw,2023-03-17 08:19:35,C00001302,375562,T001098,48.75,Swipe,0,0
BPvrhccRSWSggYjkLG49ag,2023-03-30 17:24:12,C00002760,510051,T001043,84.92,Contactless,0,0
H6RgCb0pSWSyRi_y7UIonQ,2023-05-02 10:22:29,C00004793,364081,T001058,21.5,Contactless,0,0
uGdvu6vYRWCCLZK_TDZ6rQ,2023-02-09 09:47:43,C00005086,361838,T001064,52.45,Swipe,0,0
A_JOANc4TgOSjGuS-8-eeQ,2023-07-26 13:48:04,C00005905,552727,T001019,18.63,Chip,0,0
V7-yPRfgSmOVfNJOBq8kag,2023-05-05 16:08:28,C00005685,375581,T001078,19.8,Chip,0,0
9u6Cp9m4SqeIy6OE_S4SSQ,2023-06-28 12:48:12,C00004148,520346,T001078,5.73,Contactless,0,0
McycdbpjQ8yLbIqhGGtxLg,2023-07-08 18:10:32,C00001329,361840,T001070,21.99,Contactless,0,0
f0bVho-MRr2Mm29CrEdnRg,2023-04-27 14:07:40,C00005471,410344,T001087,11.9,Contactless,0,0
ccbNn9e3RDOAhTHtD6sIow,2023-06-09 08:16:36,C00004869,375686,T001065,17.02,Swipe,0,0
cIK5fls9R8qwj2IB9bVJHg,2023-06-06 13:34:39,C00002791,360069,T001058,53.24,Chip,0,0
uQLGHdfaRp2FnQTRzswBbg,2023-03-16 14:02:42,C00003913,375584,T001053,24.43,Swipe,0,0
o-K1awHdRqOJzyS77pt8gw,2023-07-06 08:44:19,C00004366,375618,T001083,97.98,Contactless,0,0
vAtJFpeuTReaSL4CIJuxPg,2023-03-25 07:37:41,C00005054,450726,T001009,148.18,Swipe,0,0
UPDAstn-S2iCZejBq0l1_w,2023-05-10 05:03:09,C00002871,524722,T001063,33.57,Swipe,0,0
QkvPRkxESC-jGA0dIHOWuA,2023-06-26 12:15:13,C00005606,375686,T001020,27.85,Chip,0,0
tkNN_xYKSf-5SpKESm0bQw,2023-07-01 19:10:43,C00002818,510024,T001038,6.71,Contactless,0,0
pKe7C6fyQyi4NG10Axlh0g,2023-07-01 05:48:40,C00003638,364321,T001059,96.77,Chip,0,0
RQ3JVRCwQJyiVdCkX2b83g,2023-05-27 16:48:31,C00004683,364344,T001067,48.71,Chip,0,0
4is8jIfLRZSfwVY1qgAtbw,2023-05-28 15:05:48,C00003555,403642,T001011,60.4,Contactless,0,0
qSlmPW_ZRPahDeivavxUEw,2023-04-14 05:58:57,C00004852,512799,T001002,69.91,Chip,0,0
0bmFPc4XRKifJQOZT8RrIg,2023-03-20 05:48:32,C00001110,479736,T001096,30.79,Contactless,0,0
B6WsSlkCTpiXtG-fo5ENHw,2023-03-31 17:24:48,C00004228,510051,T001031,33.24,Contactless,0,0
2pTCRSrZRi2BFBLBE0IScg,2023-07-29 10:30:51,C00001771,375686,T001038,8.66,Swipe,0,0
6PpfXj3rSA-f88Peh14sAw,2023-07-09 23:11:58,C00002106,375562,T001031,50.76,Chip,0,0
gY7XPuOSSZSX_obLd8zIeQ,2023-06-04 19:34:31,C00001564,515635,T001089,29.86,Chip,0,0
5llTZhCLRoek4jgaQYwbdw,2023-06-25 15:10:47,C00003338,541557,T001003,63.21,Chip,0,0
roashFV6ReyXVB_gNS0Gag,2023-07-07 07:24:31,C00005872,375574,T001041,54.3,Contactless,0,0
ZvSdxwSjQ2uEok8rMty5OQ,2023-07-13 13:04:13,C00003714,360046,T001014,96.83,Chip,0,0
Z_A1cBaQTtWo_ezb6eHT5A,2023-03-30 21:09:16,C00002786,375581,T001027,25.65,Swipe,0,0
Jrk2RjlTQ4qy9emSu7yd0Q,2023-05-13 19:39:34,C00004365,375686,T001085,15.72,Chip,0,0
UKqiJc6-QCytTD0BXTmR0g,2023-03-15 12:08:01,C00004264,515878,T001076,40.3,Swipe,0,0
pcUdN86zTZuuhTGbafuF3Q,2023-03-10 19:56:32,C00005198,361860,T001046,83.03,Swipe,0,0
AcTzCMusT6mn1FlK86C6qA,2023-07-16 03:49:39,C00005353,422240,T001048,71.19,Swipe,0,0
YKGgSXn0STGGvKG_FbvJIg,2023-07-01 16:07:30,C00003177,455657,T001055,52.8,Chip,0,0
EzjMjlDHSTeQ638bVkmGcg,2023-02-15 18:59:50,C00002607,530770,T001008,40.91,Contactless,0,0
JfQyv1PuQ8aDeMCttpE87Q,2023-04-10 10:05:42,C00004898,405746,T001029,95.46,Chip,0,0
3Byhe36ERi6Ne3ToZj_Apw,2023-03-31 08:14:11,C00003580,465964,T001096,39.7,Contactless,0,0
D7grfDCzSR-qpO8anKmNJw,2023-07-28 04:28:41,C00002295,362300,T001060,47.56,Contactless,0,0
Ig71VynvTfSQfWJPYukduQ,2023-05-11 06:20:07,C00002049,510061,T001025,41.21,Swipe,0,0
WOnF6KNuQXagAKYfrvmgBg,2023-07-08 11:46:54,C00005475,364329,T001000,91.68,Swipe,0,0
wKEgo2u4ST6pOgDsbHSb5Q,2023-03-08 14:20:56,C00003500,375618,T001079,88.81,Swipe,0,0
PlNcblRyQeiDfEE0eX7Kuw,2023-06-04 06:52:20,C00002622,360042,T001007,9.65,Swipe,0,0
DJYPDL7FSpWsnFB1GIpZjQ,2023-05-01 12:24:19,C00001989,410216,T001096,16.77,Chip,0,0
oNUDqy-OS-KK_9Izi7k_ug,2023-05-20 13:44:16,C00001467,410553,T001083,11.12,Contactless,0,0
OVRUrokfRwmkL0gzCL0hnQ,2023-02-24 12:17:53,C00003551,375617,T001031,2.82,Contactless,0,0
s8kAdKJ-QDS3yOw5UPHmUw,2023-06-14 16:08:37,C00002830,512799,T001043,65.7,Contactless,0,0
00JvEV8lRWOeA9T4Is8zxg,2023-06-22 14:20:09,C00002413,409102,T001022,38.13,Swipe,0,0
yX86w8JxQZSKiRQ4jLguRA,2023-04-12 06:11:33,C00001804,364321,T001065,104.83,Contactless,0,0
NoSCqowDS-eT4auJT4sHog,2023-06-28 11:29:07,C00005401,361842,T001027,68.83,Swipe,0,0
1khTC6I3S6iRnD3MMvR9DQ,2023-05-06 11:34:05,C00004532,444989,T001090,30.0,Chip,0,0
3Qrw-A7kQ0quQQwarFxcAQ,2023-07-03 05:24:12,C00004127,364343,T001004,36.84,Swipe,0,0
B2LYGiS1RoyRyILdOcSpfQ,2023-03-08 13:09:06,C00005879,445962,T001004,17.15,Contactless,0,0
XK7fegRsTsCRlbDMUEsZnA,2023-02-19 03:27:26,C00003460,364081,T001033,46.27,Contactless,0,0
Spf-T71zT8iLbRpp1ayvIw,2023-07-19 09:54:19,C00005015,512470,T001072,9.1,Contactless,0,0
LAiCa7lZSQ-zEafMosdiEw,2023-04-27 09:50:21,C00001124,454648,T001043,11.51,Contactless,0,0
hCEEWG_aSpezLry39krujw,2023-05-27 18:13:51,C00005502,375563,T001004,54.3,Swipe,0,0
yekfRi-EQUKkHet9Q9uYiw,2023-05-19 04:10:37,C00002449,375584,T001066,42.6,Swipe,0,0
0bDMgkA8S72wKw3LemO17A,2023-07-03 03:01:38,C00004431,361369,T001001,43.64,Swipe,0,0
ITp2QtPLReuynLeqmZUtbw,2023-04-30 16:44:27,C00004316,364113,T001043,87.1,Chip,0,0
xSscrJcBSjyhQStYavVFIw,2023-02-17 17:14:07,C00003526,364877,T001035,122.75,Contactless,0,0
QQ7mjENhSUaud1y2TFNoXQ,2023-06-26 09:58:36,C00002110,403567,T001055,27.06,Swipe,0,0
ibIGA06vR1GY_ky3a3vnQg,2023-05-18 17:17:03,C00004092,375562,T001031,15.62,Chip,0,0
JdaQd4EuTEW2Q1qbDi2AnA,2023-06-20 12:59:01,C00001045,512470,T001070,48.67,Swipe,0,0
NtiGnZiGTMeBFVLfIQW5aA,2023-07-08 11:24:56,C00004789,360051,T001081,43.32,Chip,0,0
tDFYVBkcQym2adyR2iz7Pw,2023-03-19 22:49:08,C00002414,361825,T001056,30.56,Swipe,1,2
ItiuPEE5Th-TcZFTaKbjBw,2023-03-10 13:56:53,C00004978,477920,T001037,137.7,Contactless,0,0
IetHaRbyTDW133a7iqbklA,2023-05-26 13:17:02,C00001311,367016,T001035,54.07,Swipe,0,0
I5oa0vO_ROm3mqsObMbw3Q,2023-06-08 15:18:35,C00003064,364081,T001044,8.97,Contactless,0,0
JFwe8UE8SVSh1oh37NYaTg,2023-07-13 11:00:38,C00004264,515878,T001012,23.33,Chip,0,0
-_qDzrgoS7ORHpvaTQvlJQ,2023-06-17 03:09:18,C00005047,360044,T001042,21.71,Chip,0,0
1MlIfhUSSLCoIL9SX_JlTg,2023-03-19 17:34:27,C00002823,377893,T001050,9.52,Chip,0,0
QR90xHDMQMej-vcqjXVISQ,2023-03-18 14:51:45,C00004321,541171,T001080,3.67,Contactless,0,0
clp3VwxmSUmkYitayWi37Q,2023-06-16 13:50:34,C00005176,364341,T001061,101.65,Swipe,0,0
6XdWTHZrSfa71bD-li9ScQ,2023-04-03 17:07:32,C00004410,552727,T001066,56.65,Swipe,0,0
8a9AMKoIR2eu_NXK6AMo6w,2023-07-04 22:13:16,C00002394,529536,T001045,43.42,Contactless,0,0
6F2w-enrRpWa1Njcpq5qkQ,2023-03-29 10:43:56,C00003533,375574,T001013,78.48,Contactless,0,0
gqEWeB7kQqSzrfY6_Are3g,2023-07-18 11:58:00,C00003734,424184,T001051,51.79,Contactless,0,0
EJeX0VI8Quaazxo367USWQ,2023-04-19 13:39:37,C00001934,364870,T001044,83.11,Contactless,0,0
IDauAGHkQ9qtU7odm2dZgA,2023-06-23 10:36:26,C00004794,375581,T001014,209.52,Contactless,1,1
R_O1QSa_Twqrj1tQvTtNtw,2023-07-09 03:01:43,C00005392,375601,T001088,27.44,Chip,0,0
xy3hPbDvRoWC6L8EddCnNA,2023-06-10 18:00:21,C00004756,375601,T001031,16.53,Chip,0,0
_Yxy8Pv3STylyDhHUaFP0A,2023-03-17 04:12:05,C00005321,364870,T001047,18.68,Contactless,0,0
l129RoFAQTqB2clt--khYg,2023-05-07 11:24:31,C00003115,375563,T001004,26.35,Chip,0,0
e53FO4OvT5alYBm88_Y17g,2023-05-05 11:45:05,C00003787,411701,T001007,32.3,Swipe,0,0
SIolwawuSmiHCdDBUwwxWA,2023-02-25 12:59:02,C00002144,412487,T001062,14.71,Swipe,0,0
CGdXrD1dQ3Smnkg0cdKwMQ,2023-07-03 07:48:39,C00005961,375584,T001089,65.22,Swipe,0,0
Kmq-VJZGQBCSvxdubx53fg,2023-06-05 02:48:41,C00003134,510242,T001029,68.77,Swipe,0,0
EvSq0aiZRma6hbVe6zpzzg,2023-03-02 01:22:02,C00005008,425705,T001063,1.6,Swipe,0,0
daC3ofUdTKSbKg98Rb4PWg,2023-05-12 04:01:24,C00001746,444989,T001052,16.91,Swipe,0,0
YO5w2RBBQNuHcP8-c08pKQ,2023-05-18 15:06:04,C00002279,518179,T001025,27.05,Swipe,0,0
bXc3HeC3Tw2iN1oNJfUDnQ,2023-05-12 18:05:22,C00004718,362300,T001036,6.98,Swipe,0,0
Web5ein2RGaP7KZ0jSkl5A,2023-05-12 09:18:11,C00003301,375650,T001041,5.46,Chip,0,0
xvEWlLq3RvmhIRQoC2HTzQ,2023-04-10 04:05:51,C00001989,410216,T001039,12.41,Chip,0,0
Psw2xENOQmSfQmx2EZDzlg,2023-05-29 05:07:30,C00004131,375561,T001018,14.36,Contactless,0,0
lNJ4d5BiSQ-SMcGZU0D56g,2023-07-02 17:46:52,C00001715,425737,T001046,52.8,Chip,0,0
oa2sDD2wSHmNoeuWg6aDJQ,2023-06-23 12:44:22,C00002034,547260,T001067,146.85,Contactless,0,0
thcNsUIgSj245ZhlmlHH3Q,2023-03-24 14:55:57,C00004676,542069,T001029,31.79,Chip,0,0
len5wju8QbiVYrgn4ZgHyw,2023-04-14 11:57:04,C00004169,361387,T001094,144.3,Swipe,0,0
Xcw4-86eTxWnPadmw3VrPg,2023-07-03 09:55:03,C00004566,364113,T001035,57.57,Contactless,0,0
v5YlYAh9SOKtDzwM_qIUbw,2023-05-29 14:46:18,C00001402,364082,T001080,97.43,Swipe,0,0
jszXqW0lTFKFoF2KhcBkcQ,2023-04-03 11:29:34,C00005522,416952,T001040,55.31,Chip,0,0
D51jsaitTdy_CxLB1_-V-w,2023-04-03 09:09:55,C00002352,362304,T001033,26.38,Chip,0,0
riUBeL7GTb-PdewChqZcTA,2023-06-10 13:45:29,C00001061,364111,T001037,7.05,Swipe,0,0
GYHSblpaQuidFSkoMZLVIw,2023-03-24 16:16:39,C00005976,512799,T001071,104.88,Contactless,0,0
DUolhQRWTc-f_EPEk0Reyg,2023-05-06 16:02:21,C00002402,362304,T001006,1.18,Chip,0,0
jRROsoWKRVyahZx11Xirxw,2023-06-06 12:37:10,C00001735,485668,T001026,54.44,Chip,0,0
9Ih0Syb5TG2fy6-U6B8gPA,2023-05-08 17:47:37,C00003907,360043,T001009,9.71,Chip,0,0
N7W6U0UeQ1qkzzM5smufyg,2023-07-30 02:56:27,C00001605,375574,T001028,7.15,Swipe,0,0
d8IC6le7SAOlAsX2sekRmg,2023-06-23 00:43:17,C00004886,510052,T001071,94.1,Contactless,0,0
ralYjbrRQFy9ygnjBeEfSg,2023-07-17 13:38:08,C00005933,375686,T001044,90.68,Chip,0,0
uwCs3hzhRO2cTYcQbIvA6w,2023-05-22 07:15:56,C00001972,364341,T001076,91.63,Chip,0,0
1yWsLOJSRfif5MrtcWbwpw,2023-05-26 06:57:49,C00001245,375574,T001048,85.62,Chip,0,0
AoZ_XgYpSluaHWrB0Cektw,2023-07-16 04:49:24,C00005890,360051,T001040,49.38,Swipe,0,0
8lVABfHERwWhbo33Qvdrtg,2023-02-07 08:55:32,C00002961,364345,T001031,93.37,Contactless,0,0
H9MFg3goTjyX7_znCZbpeg,2023-04-08 13:36:41,C00005054,450726,T001061,127.81,Contactless,0,0
RsQHU-9oRByTe99zfYM50g,2023-06-05 01:32:11,C00005786,477947,T001079,92.11,Chip,0,0
Ft6jx3KjTDiUVGRf27oJWg,2023-02-04 03:11:05,C00003299,415158,T001066,24.5,Contactless,0,0
pccTZPTIQd6F9XcW_QpGew,2023-03-31 12:58:57,C00003403,375601,T001092,6.64,Contactless,0,0
O_Eer3RiQLOXV4Jgg8wHxw,2023-04-04 08:23:56,C00005881,377893,T001007,89.53,Swipe,0,0
tFMRSbiyQTapcHFiLhxlcQ,2023-06-19 11:51:51,C00003127,375686,T001007,15.3,Chip,0,0
pd9g7wN8Ruma_kefywRnAw,2023-02-14 19:36:30,C00005177,362300,T001058,17.39,Swipe,1,2
I6IsTpE_S0yNXI6ezLhM0Q,2023-03-01 12:05:38,C00003073,364326,T001020,66.84,Contactless,0,0
swzNHxrHQ1i8NHlWKDpBig,2023-03-03 16:15:29,C00002145,377893,T001009,89.28,Contactless,0,0
UJ6IQ3hQSxKpNWiktgrEOQ,2023-06-06 10:55:27,C00005687,375686,T001010,63.35,Chip,0,0
7u4CeEnFSA6yNCThA2MJXQ,2023-02-09 13:31:05,C00002896,491613,T001004,23.81,Contactless,0,0
R-w91lJ6TQeV7ocBd_0-rg,2023-06-26 18:58:25,C00002080,515635,T001071,96.67,Contactless,0,0
GuYjAIY6StSEir5QktNUQg,2023-05-23 16:27:43,C00002988,415404,T001062,67.19,Contactless,0,0
j6eRwIJoQYaQ32k6h5z1nQ,2023-07-21 10:35:37,C00002854,377893,T001071,71.95,Swipe,0,0
7TROH9rSR-ypoohmU4vGLA,2023-06-18 09:48:15,C00003768,454755,T001011,56.84,Chip,0,0
8yya-uu_SSKg2h35WzhVPQ,2023-06-18 11:44:56,C00005544,419460,T001076,28.43,Swipe,0,0
baVI2lO_T_2HA_JMoRzuTA,2023-06-21 06:48:13,C00002178,361480,T001071,97.49,Chip,0,0
S-kVgbVgSf-1jhG0nC8hxQ,2023-04-09 05:40:07,C00001300,430503,T001031,5.63,Contactless,0,0
7bIpSGisQWy1Cc_RJ0Umyg,2023-05-03 13:19:19,C00004684,403642,T001069,50.89,Contactless,0,0
seQ8CVlZQeCxaVONUG6w8Q,2023-03-01 01:00:25,C00003590,424208,T001073,119.37,Chip,0,0
MgArIJYRS1qooLb1KXDPFg,2023-02-13 18:57:37,C00002993,375561,T001015,52.39,Chip,0,0
x-wHKIstQ1yTzKtju2KhPw,2023-07-27 06:49:09,C00004132,430503,T001019,63.21,Chip,0,0
xdgccmZDSqCc0K9H6ZvXow,2023-03-01 13:53:46,C00005475,364329,T001051,104.76,Chip,0,0
1jq5SKEwRge4iwgw-Jxdng,2023-03-10 10:38:01,C00001178,364345,T001035,12.31,Chip,0,0
U4jw3vUHQECMYa2DtTsFmw,2023-04-07 00:26:51,C00001857,375562,T001033,3.96,Contactless,0,0
j8fj-80vRmK3KpyzV3Wxvg,2023-05-03 08:59:56,C00003606,541557,T001075,126.33,Chip,0,0
--DoyQ5TQHW4-TjdhdkICg,2023-03-08 11:59:13,C00004796,360062,T001015,35.74,Chip,0,0
KSqLyGb6Ts67IYDkujPbhA,2023-03-15 10:18:21,C00005927,375562,T001071,32.66,Contactless,0,0
huEOr2W3RhGnhLSOUwO6qg,2023-06-30 14:14:40,C00003244,364878,T001067,31.16,Chip,0,0
_t-9dMBzQciIQ7hxNBGNUA,2023-03-25 02:19:42,C00002542,518772,T001055,34.09,Chip,0,0
I4lDpoAcTJeCkgDW4r5IAQ,2023-04-30 08:44:10,C00005325,375563,T001057,118.67,Swipe,0,0
Rx3BijvlR6yRwnT0puV3Pw,2023-02-20 09:18:12,C00003938,375574,T001046,51.07,Contactless,0,0
bGtf_sACQ8iCVOdQvjjq9Q,2023-03-07 05:08:53,C00001994,465807,T001090,69.22,Swipe,0,0
BIZRKUlJRFG0DnsJCykl1A,2023-03-04 08:54:56,C00001027,529536,T001013,131.19,Swipe,0,0
DD2H5MQWT0iTCtZ3u5do3A,2023-03-04 13:43:07,C00001808,477920,T001060,51.17,Swipe,0,0
o8QFKBuYSFuNYN7Kvp9yqA,2023-06-22 04:43:26,C00003537,460340,T001008,29.32,Contactless,0,0
MxFK7FBTRsif3azvsrTmPw,2023-02-18 14:36:56,C00004446,518838,T001090,108.47,Contactless,0,0
EbRqJvnUTTyMoB3-kfYCLw,2023-04-25 16:28:32,C00001755,375617,T001072,43.92,Swipe,0,0
12gyseiCQ1O2y_AxvApgUQ,2023-07-10 09:27:33,C00003831,541171,T001080,4.19,Swipe,0,0
7S8596iGQzyJ9t2XZj4s9g,2023-05-26 04:01:08,C00005604,464408,T001046,9.32,Contactless,0,0
fJdNEAhQQ5Kf2FFbu9EpOg,2023-04-19 15:37:55,C00004359,411700,T001041,54.67,Swipe,0,0
TPEa3Fl8SbayueI37M3P2Q,2023-07-12 18:06:11,C00002816,528069,T001056,32.82,Chip,1,2
OAjv2BgQTLWn_MU0ArQvLg,2023-02-04 14:40:19,C00004664,515878,T001040,15.31,Chip,0,0
8MIB0C8MQZWNK6eGmlgzsg,2023-07-24 11:48:06,C00005981,364112,T001089,53.71,Contactless,0,0
f_BBT72iQhmHBP9Rky65FA,2023-06-23 21:43:04,C00003392,415170,T001022,30.44,Swipe,0,0
6JnZVPhwSjCNkQYbuc2YWg,2023-05-02 04:01:03,C00005417,552755,T001093,115.65,Contactless,0,0
